id,mssv, lopsh, hocky, namhoc, drl, ghichu
,BD4A4582XPvAibaEXe/cAy9n2SNhGH1VNV07LNpK, HTCL2018,1,2019,, '')
,2950ABFDXPvAibaEXe/QLz2rC0qlTNuK706z0bjb, MMTT2018,1,2019,, '')
,269C4777XPvAibaEXe8zAo0wu8vadowv1T8ODAwy, PMCL2018,1,2019,, '')
,CFF9BC4DXPvAibaEXe85qP6RA1Xpqn7fDxRekifE, ATTN2018,1,2019,, '')
,6238DDF7XPvAibaEXe8h19maTis8uNxOEsJIAph1, HTCL2018,1,2019,, '')
,3EEF50BBXPvAibaEXe+KnWgScvZ27DI3q+Ethj5l, CNTT2018,1,2019,, '')
,D39E21C5XPvAibaEXe9HrsmkhnYVNVeiybGek4zC, ATTN2017,1,2019,, '')
,C553F9C4XPvAibaEXe+Cg1ybKXIqQdOe89vIYtVC, PMCL2017,1,2019,, '')
,B758F596XPvAibaEXe9ylQoUTvcEf7/gGXpJTyf/, CNTT2017,1,2019,, '')
,7D2F75ECXPvAibaEXe/UEORkxzaGRt7GYUvVBfAJ, KTPM2017,1,2019,, '')
,4B718AE2XPvAibaEXe90TjJq9LqiZomPXAGqa4xD, TM?T2017,1,2019,, '')
,896173C1XPvAibaEXe90TjJq9LqiZsYyWLyI4Nej, KTMT2017,1,2019,, '')
,C9BEB6A8XPvAibaEXe8KuJNEATWS84w0Y44DwljL, HTCL2017,1,2019,, '')
,BF1AB540XPvAibaEXe9xLM9bjmqfKQTEaW2p44jp, KTPM2017,1,2019,, '')
,6861BF4CXPvAibaEXe/pmLsWv14ojKDv120AX0kS, MMTT2017,1,2019,, '')
,023D2F97XPvAibaEXe/V92w6Vxv2r1UinrIdobJ6, PMCL2017,1,2019,, '')
,BF6115D2XPvAibaEXe/V92w6Vxv2rweaGdz0WwNz, ATTT2017,1,2019,, '')
,E8E4ADB2XPvAibaEXe/AdnwkoyhfDsgpoaEF+gFF, ATTT2017,1,2019,, '')
,52A66AADXPvAibaEXe8Vh+AQMuj+NMDeF7chRmH0, HTCL2017,1,2019,, '')
,0F6668CEXPvAibaEXe+7uJh0aD4oAsBvKJEEQ3Jm, HTTT2017,1,2019,, '')
,4449244CXPvAibaEXe/GEP39G15BdTcc/iK+p4eZ, KTPM2017,1,2019,, '')
,BEC0DDF4XPvAibaEXe8ElCvsRaR7d0aNg1GBinGA, KTMT2017,1,2019,, '')
,3D4925DEXPvAibaEXe8ElCvsRaR7dzQpSbjRCeNE, KTMT2017,1,2019,, '')
,9DE68ECCXPvAibaEXe/V63KvIWwakHYgQNbwg3g5, KTPM2017,1,2019,, '')
,495BCDA2XPvAibaEXe/ceziXFRXnLZbseLbYa6Mz, KTMT2017,1,2019,, '')
,899AAD5AXPvAibaEXe/ceziXFRXnLapg3OQJSo8g, MMTT2017,1,2019,, '')
,EC5DC80CXPvAibaEXe+3hDjf+K3BYSR/uKRz8hHl, MMTT2017,1,2019,, '')
,11A997D7XPvAibaEXe+NDJhRHiaomek63bkrNRWH, KTPM2017,1,2019,, '')
,2299CFF3XPvAibaEXe+n07P56kWx2GlYY2Fq2Hym, PMCL2017,1,2019,, '')
,6F8BB383XPvAibaEXe+n07P56kWx2Lc0LyLQom6D, KHMT2017,1,2019,, '')
,F170F0F4XPvAibaEXe+n07P56kWx2McktnV+cXXB, HTTT2017,1,2019,, '')
,937A6DF0XPvAibaEXe+VxRd54HULE8Eqd9xXqyHH, ATTT2017,1,2019,, '')
,8103E225XPvAibaEXe8b36blNCVklW5O7YWCCp/A, PMCL2017,1,2019,, '')
,7A8B1A8AXPvAibaEXe/4WyTnp6RTwn3NER+CHPX8, MMTT2017,1,2019,, '')
,5D6370E0XPvAibaEXe+Ps8zYokGtSUmFCTAIXb3S, CNTT2017,1,2019,, '')
,8A60FBCBXPvAibaEXe+Ps8zYokGtSW7SkPVXQ6fd, TM?T2017,1,2019,, '')
,D0AE1BFCXPvAibaEXe+A3TjfwxproqLZsgUsfm+E, HTTT2017,1,2019,, '')
,E904F32CXPvAibaEXe9exxmVkEmOje8D/Bj+kGiF, ATCL2017,1,2019,, '')
,DDA186B3XPvAibaEXe8t2+lY9eHsFt2+h60gV5FZ, KTPM2017,1,2019,, '')
,08B2C14EXPvAibaEXe/nw3DhNQnHf02cfEIDMqEZ, MTCL2017,1,2019,, '')
,1594A858XPvAibaEXe8YlvtcvZCDlV3AYBmyr/Kn, KTPM2017,1,2019,, '')
,267055F6XPvAibaEXe8YlvtcvZCDlYwsXo+OnCMP, MMTT2017,1,2019,, '')
,78F654B0XPvAibaEXe/MFNByxh05b+fwC/Vm8iLA, KHCL2017,1,2019,, '')
,50B7C353XPvAibaEXe+RTFcnyQdP1lgeEHD3c3x7, KTPM2017,1,2019,, '')
,7B6803EEXPvAibaEXe9sUz+dc1ML5NOVZL9A9ZrY, TM?T2017,1,2019,, '')
,87C95972XPvAibaEXe9sUz+dc1ML5PX3vzdHlOg1, KTPM2017,1,2019,, '')
,DC46D2D7XPvAibaEXe+0Dwp+QXLoYpDbJ1HtgiT7, KHMT2017,1,2019,, '')
,1192C39AXPvAibaEXe+fW1Bg/roenJznRHzEcUml, ATCL2017,1,2019,, '')
,6DD12ACCXPvAibaEXe9FRFgWLD9noTDBnbR3Fd2H, TM?T2017,1,2019,, '')
,D4D77B2BXPvAibaEXe/X5uT1FaYTT4cr2B+OQ5RP, TM?T2017,1,2019,, '')
,53886CCBXPvAibaEXe/X5uT1FaYTT+gXayApk8b7, PMCL2017,1,2019,, '')
,D99A702AXPvAibaEXe/t9ok6w7D83eHVw1ZeuQP4, TM?T2017,1,2019,, '')
,AA1CA6F8XPvAibaEXe8Ve9qXGkppSL3r9uKrQh1P, MTCL2017,1,2019,, '')
,5627743BXPvAibaEXe8Ve9qXGkppSH8e5lf6LRDk, MMTT2017,1,2019,, '')
,F74272E5XPvAibaEXe8cSwcDAK/pUAoD5XBV3YHF, HTCL2017,1,2019,, '')
,C135310BXPvAibaEXe/t4WKrTmA45VAWQP3+WBPF, MMTT2017,1,2019,, '')
,5BCEBE52XPvAibaEXe/KVW+JfXJB/rcKdFLuaO+V, ATTT2017,1,2019,, '')
,E5FC3F46XPvAibaEXe+3bWVxnzRRwF/aBk9LeAFZ, PMCL2017,1,2019,, '')
,DA958B07XPvAibaEXe8kGcWiFCcO6YjADM1e3Gf6, KHMT2017,1,2019,, '')
,1CFFB92BXPvAibaEXe/3wuT/psvviazNX/qQ0WRM, MMTT2017,1,2019,, '')
,6D3100A0XPvAibaEXe+ItThaeWSaTqU3766OnnEm, HTTT2017,1,2019,, '')
,F57A1736XPvAibaEXe+ItThaeWSaTv8D7aWTVVQf, HTTT2017,1,2019,, '')
,B37A5C4FXPvAibaEXe92uUBt7zfwrYq2UKjzgtwQ, PMCL2018,1,2019,, '')
,BEE21314XPvAibaEXe81r7KrCH0uczusmR9lDfYE, CTTT2017,1,2019,, '')
,7C663C97XPvAibaEXe8SRUt3BATKgRv/S1C/NJb0, KTPM2016,1,2019,, '')
,86475D27XPvAibaEXe+6DwsvcvouVX0Imwtv+1AY, ATTT2016,1,2019,, '')
,708AB1C7XPvAibaEXe/PpYImsUfHqD0OJUP9JAIW, KTPM2016,1,2019,, '')
,8F232DF7XPvAibaEXe9mDsFtgVHJ/s35hMBjAlMC, MTCL2016,1,2019,, '')
,043AE465XPvAibaEXe86sbeN0/YCTVJDeWwsGcv7, KTPM2016,1,2019,, '')
,08182AD5XPvAibaEXe+3sZoWnetaj2dDhEcMJno9, MMTT2016,1,2019,, '')
,48AB0267XPvAibaEXe8UGNMJasZG8EzhKtHwzjmt, KTMT2016,1,2019,, '')
,FB701925XPvAibaEXe//Z7+CGDQLoBEAU7nawcwv, KTPM2016,1,2019,, '')
,B2366359XPvAibaEXe8lzySxhHiT0abgjQcayJU6, ATTT2016,1,2019,, '')
,3D841DAEXPvAibaEXe9WGATIMl02LJS8n1lLdF33, PMCL2016,1,2019,, '')
,306F1985XPvAibaEXe9A3Yjgh4iPfgyL6Ctm1KIv, KTPM2016,1,2019,, '')
,9EAC23A4XPvAibaEXe/eRksRS1wGePVnzmYSGW8k, PMCL2016,1,2019,, '')
,775A7663XPvAibaEXe/Ojw5gA+9jXogmutvfW/hV, CNTT2016,1,2019,, '')
,3106CF09XPvAibaEXe+/MvKIb2VAVTx3QQbJG8H6, CNTT2016,1,2019,, '')
,2343DF1FXPvAibaEXe8ciyLBP/Qla1OaKIO6iEdd, CNTT2016,1,2019,, '')
,530DAA7AXPvAibaEXe9W7fV/x7qyQHK+t0YqgRym, PMCL2016,1,2019,, '')
,679190A6XPvAibaEXe9EUO2qxCH07YiAKT41f4A5, ATTT2016,1,2019,, '')
,1979FE76XPvAibaEXe9wxm0WjsXoKvNa62sDCCGP, HTCL2016,1,2019,, '')
,CEE762EFXPvAibaEXe8enouoh243g/fOCF4VnEys, HTTT2016,1,2019,, '')
,D7159A63XPvAibaEXe/A1zCqCr2ya6HguW98vplu, ATTT2016,1,2019,, '')
,3416D220XPvAibaEXe8CN9MRovh0mLY3bVc0kDr6, CTTT2016,1,2019,, '')
,2B8BC614XPvAibaEXe/uPR0E3TEtQm7Vvb2UfkDr, ATTT2016,1,2019,, '')
,2D6C4EB6XPvAibaEXe/5n/8z7IorIp1P15hhSw7Z, PMCL2016,1,2019,, '')
,A99910D5XPvAibaEXe8X/UxhAbbOGw8A+5PDAGk9, KTPM2016,1,2019,, '')
,DA16B17CXPvAibaEXe/odi52as1TQ6r3rl+RnLh7, KTPM2016,1,2019,, '')
,8C88FE6EXPvAibaEXe86ShnmDByrm22zyHZfDrSs, HTCL2016,1,2019,, '')
,8D656270XPvAibaEXe+Y0lGmaTa/AIXwE8qmYbX4, HTTT2016,1,2019,, '')
,A92BF9A0XPvAibaEXe+r7f7XCVFwZv7HAv2D+pa4, CNTT2016,1,2019,, '')
,A3B55E76XPvAibaEXe/7YVAxOsMwOlSm2jrgLdri, CNTT2016,1,2019,, '')
,C6142704XPvAibaEXe88G96lR9q/HVMhBqOaOjJX, CNTT2016,1,2019,, '')
,EEF98153XPvAibaEXe/3Z2K7mhA0JabR08Zadfx6, ATTT2015,1,2019,, '')
,6006632FXPvAibaEXe+cD2dfYrNOt1Rv5J9HCTJA, PMCL2015,1,2019,, '')
,78607413XPvAibaEXe97yKczitj7gpzdibkOUmGw, KTPM2015,1,2019,, '')
,5A1EB3B7XPvAibaEXe9WcTnuikKYKuntAYeb6Idm, CNTT2015,1,2019,, '')
,A104C227XPvAibaEXe9npw4GElGYwTghKPAaKlEb, KTPM2015,1,2019,, '')
,884D5B04XPvAibaEXe9npw4GElGYwTu6ctKDKyz4, KTPM2015,1,2019,, '')
,604B4AFBXPvAibaEXe9YXJ3+ew7OHA3vQqSxU/wt, PMCL2015,1,2019,, '')
,AD050280XPvAibaEXe+VfAA12Tmd+8IFi4xIs6kN, ATTT2019,1,2019,, '')
,903D9737XPvAibaEXe+8xcWrHsA1KrRjt3Rv9RsC, ATTT2019,1,2019,, '')
,D95DCCC6XPvAibaEXe+GGliW+AfAjPVsAFjRjr1S, ATTT2019,1,2019,, '')
,81A16E02XPvAibaEXe98rLBMbW9WWZYzqql2Y9VW, KHMT2019,1,2019,, '')
,46C5DD4CXPvAibaEXe/HavVGti21aAqcOquxnwOi, MMTT2019,1,2019,, '')
,421F2ACAXPvAibaEXe9m0F2yptF5U1QKF3Mj3nX+, MMCL2019,1,2019,, '')
,553B0537XPvAibaEXe8JNpgMW2c4UDCJQq64xisJ, TM?T2018,1,2019,, '')
,EF0059EEXPvAibaEXe/0WaLAM5c/YKXUfKbMtkzT, KHDL2018,1,2019,, '')
,829B9071XPvAibaEXe91UcttbrYag0wNDqn7ao3g, KTPM2018,1,2019,, '')
,73A0180CXPvAibaEXe9syD7Vfew2qebPUOtTG+8C, TM?T2018,1,2019,, '')
,0F89E6EDXPvAibaEXe/Ep1mHRpPbrO+lZuche+jJ, MTCL2018,1,2019,, '')
,22202B9FXPvAibaEXe9Rxq3EQECnGYGcMkgOfwOv, MMTT2018,1,2019,, '')
,BA37C300XPvAibaEXe9MpQ5WhbYsPvVF3rJD/wZm, MTCL2018,1,2019,, '')
,C0EF7379XPvAibaEXe9kEUKWGqhXVDn4wZvLFF/O, MTCL2018,1,2019,, '')
,25A3A13DXPvAibaEXe+l4bzn3GsI76xP72wn8kUg, ATCL2018,1,2019,, '')
,7C628A63XPvAibaEXe8qwxsYP7Gy4UpvzhUSOqqI, HTCL2018,1,2019,, '')
,7E860EB1XPvAibaEXe9qltw0mIqvIW+7jbdZV9+1, HTCL2018,1,2019,, '')
,35C8FA21XPvAibaEXe/V92w6Vxv2r0/0qXvgwQw1, HTCL2017,1,2019,, '')
,383C1E93XPvAibaEXe8qgRlcblbl2reK2ooH3F5F, MTCL2017,1,2019,, '')
,11915293XPvAibaEXe8ElCvsRaR7dwrp343Arzsz, MTCL2017,1,2019,, '')
,A170A91EXPvAibaEXe9zES3Ot4N4SEsdbFx0z4oz, MMTT2017,1,2019,, '')
,55F9C6A9XPvAibaEXe8OnqoI053Grw5TsPBVTGtQ, CNTT2017,1,2019,, '')
,A3A77666XPvAibaEXe/4WyTnp6RTwi1hkjCNtuCX, PMCL2017,1,2019,, '')
,0C893A49XPvAibaEXe/MFNByxh05b28wNbqwsCec, MMTT2017,1,2019,, '')
,5224906BXPvAibaEXe/M+/uAwVeHhHk9cAteZsrT, MTCL2017,1,2019,, '')
,1CF049EDXPvAibaEXe+RTFcnyQdP1ikn+F6Kk5yH, ATCL2017,1,2019,, '')
,C2C6F7BBXPvAibaEXe8XU1E8XgQL2JL1VO7878AZ, ATTT2017,1,2019,, '')
,3E8A2EDBXPvAibaEXe9Fy2hCq9OiA+RWQVJ8fut3, KTMT2017,1,2019,, '')
,063FA88DXPvAibaEXe+ItThaeWSaTndzLvy0hCWF, ATCL2017,1,2019,, '')
,10BC2077XPvAibaEXe+JF4o+SEKcGNvyuiGTmxfU, ATTT2016,1,2019,, '')
,89D586F5XPvAibaEXe/HQN1XeSL1BEMXBfk6KF/O, CNTT2016,1,2019,, '')
,715030C0XPvAibaEXe/7jtQOMcuJ+31csSiny4MA, CNTT2016,1,2019,, '')
,6C014AFEXPvAibaEXe/JhqMYLzzrR7PXSTLh//YT, TM?T2016,1,2019,, '')
,75534BB3XPvAibaEXe+7uLWSh9XvQhdGvv+xdaHC, KHMT2016,1,2019,, '')
,4842D442XPvAibaEXe+wVOsoF63SsLCyCepkMYRu, CNTT2016,1,2019,, '')
,C8C86771XPvAibaEXe+Y0lGmaTa/AGT+Gva5fk/x, MTCL2016,1,2019,, '')
,BE61DBBDXPvAibaEXe9Veo8epKbTmPW7DOzruhtn, KTMT2015,1,2019,, '')
,4690747EXPvAibaEXe9DjwUQ+Cta8QoYKmpDhtPH, ATTT2015,1,2019,, '')
,D5FA45FAXPvAibaEXe+Om5b1Z5BSka3wiqaJgWti, MMTT2015,1,2019,, '')
,743F6548XPvAibaEXe9+dT4FRTt+Q1+JG5CKRfx9, HTTT2015,1,2019,, '')
,EC3AF43DXPvAibaEXe+RaLErOlzghaR4xpbM9w4S, PMCL2015,1,2019,, '')
,58CD106CXPvAibaEXe8a4mdANazFZIdkqYW4/KKO, MMTT2015,1,2019,, '')
,97DB8803XPvAibaEXe9d+rE/yvWoKGk9ziLro4mY, ATTT2015,1,2019,, '')
,393A8579XPvAibaEXe/j7U1wtp2b2fbD/nh3qR8T, HTTT2015,1,2019,, '')
,6B9C7C87XPvAibaEXe8hixWw/kWsbH9S0/bJgqxT, PMCL2019,1,2019,, '')
,EB931F1CXPvAibaEXe+/CLVp0yIG04sgyP3jQumU, PMCL2019,1,2019,, '')
,90ED43F7XPvAibaEXe+/CLVp0yIG098b8YS4ONOC, KHMT2019,1,2019,, '')
,61978B99XPvAibaEXe+VfAA12Tmd+98FEI970CFe, KTMT2019,1,2019,, '')
,3A16B235XPvAibaEXe8NM1/5chXJmoMJkfAtL/mC, ATTN2019,1,2019,, '')
,E4887E52XPvAibaEXe/Cb60Jy+AEma6DFQCDnh5J, MTCL2019,1,2019,, '')
,0C4D2DA4XPvAibaEXe/HZd2ATF04tJsAugnqQz/3, MTCL2019,1,2019,, '')
,43641E61XPvAibaEXe+oshwCJ2TOLyREAcHRMtGv, PMCL2019,1,2019,, '')
,81BED50DXPvAibaEXe/3SQynmW7eujPXqTOowx88, PMCL2019,1,2019,, '')
,327F789DXPvAibaEXe8JDP83oALuEXKVaLTrN4jr, HTTT2019,1,2019,, '')
,16DB961FXPvAibaEXe+boSxJoV2lkGV0I7/yycIf, MMCL2019,1,2019,, '')
,BF49E59CXPvAibaEXe8JhJ4J3nSSl1M62Ra/ltX0, KHMT2019,1,2019,, '')
,82547EC6XPvAibaEXe8+b4756rik/pr7xGsqP4MF, KTMT2019,1,2019,, '')
,C0FCB4E8XPvAibaEXe+M91Hzrx3qMFEeszy80czL, MTCL2019,1,2019,, '')
,67E2F52DXPvAibaEXe8WxPcntbnystyMNB/0jTs9, MMCL2019,1,2019,, '')
,4D5ACDA1XPvAibaEXe9usUd9iNN9jLLM9xNxqNJH, MTCL2019,1,2019,, '')
,5AC06D0EXPvAibaEXe+Pxorfe/k8Cb4dY+IZRX8Y, PMCL2019,1,2019,, '')
,746E1DD2XPvAibaEXe+l62icawnoYmBiEoDWo3FX, KHMT2019,1,2019,, '')
,1567EF81XPvAibaEXe+l62icawnoYpbOqkYjvkxQ, MTCL2019,1,2019,, '')
,3FBB1D68XPvAibaEXe+JOtnwEvC97haoiLV2f1hx, PMCL2019,1,2019,, '')
,0CA805CBXPvAibaEXe+jQfayvnobXixdI/dSeK4d, PMCL2019,1,2019,, '')
,566515F6XPvAibaEXe+dErJK2QKC6eskvtpNXMwg, MMCL2019,1,2019,, '')
,F63C5BE8XPvAibaEXe+dErJK2QKC6Q22b0hJUVKB, PMCL2019,1,2019,, '')
,BFB9AA3EXPvAibaEXe/Hd2nFsMs4VMY4azJrIys6, MTCL2019,1,2019,, '')
,6D3FE28AXPvAibaEXe8C3lblh2dNnveK8CqEO+pv, MTCL2019,1,2019,, '')
,2B84933DXPvAibaEXe8C3lblh2dNnhmATfGe0l+C, KTMT2019,1,2019,, '')
,59ED48CDXPvAibaEXe+vuDGG5hNDvy/z7OREiAUS, MTCL2019,1,2019,, '')
,B4559377XPvAibaEXe+vuDGG5hNDvzHRS0bleB5n, MMCL2019,1,2019,, '')
,F6A701BCXPvAibaEXe8xN1Ehxu1cb7IB+nCHVeV4, KHCL2019,1,2019,, '')
,5C86D4E1XPvAibaEXe83RuGSO94Cq8virCbQSkX9, ATCL2019,1,2019,, '')
,B123F1A6XPvAibaEXe8zi/ZLIzSiuAbuiNVTCr2/, KTMT2019,1,2019,, '')
,088B76A4XPvAibaEXe8wj1bWOnrKYQKrIGLhaxdW, MTCL2019,1,2019,, '')
,92CA5CD2XPvAibaEXe+PYhTHWVfmAiLQeBANkmsc, KHMT2019,1,2019,, '')
,3FD1462DXPvAibaEXe98bEweMyJa5iFjCfgvAPXn, KHMT2019,1,2019,, '')
,8FD48B2EXPvAibaEXe+s9Ax3cH11ad040J0JoCue, MMCL2019,1,2019,, '')
,A3663D10XPvAibaEXe8cyAoRoKB5PeOQmBVk3aQf, PMCL2019,1,2019,, '')
,67E97092XPvAibaEXe9lVlYxgSyBv3Lnr469JQ2W, KTMT2019,1,2019,, '')
,D5C03AB0XPvAibaEXe/9LBBkdbcCWOBMBmj34LRf, KTMT2019,1,2019,, '')
,C7AB8185XPvAibaEXe9ZBnO1fewQMaT6a2txupZs, PMCL2019,1,2019,, '')
,C915A546XPvAibaEXe9ZBnO1fewQMbQEy7JAam5+, KTMT2019,1,2019,, '')
,0852976FXPvAibaEXe8BcBqSm3bVhj7PwHsplpJx, KHCL2019,1,2019,, '')
,B5A14B20XPvAibaEXe/CLThnKnYPfkCbTL5ZEjt7, MTCL2019,1,2019,, '')
,4C69B0DCXPvAibaEXe+3IeSFe/CqDLk+18AWDhoI, KHCL2019,1,2019,, '')
,86589374XPvAibaEXe/lq24VwKc+LK7aHDdkTcPt, MTCL2019,1,2019,, '')
,6EEB8335XPvAibaEXe+ba4DZYrt+PFj014j6yHC/, PMCL2019,1,2019,, '')
,04CDB750XPvAibaEXe81fV8vPRwD6JYmHnM75CHO, KHMT2019,1,2019,, '')
,B606A119XPvAibaEXe/ESOA28kZtDjbQgD3C1HU8, KHCL2019,1,2019,, '')
,33CAB33DXPvAibaEXe/7VNok06ub0OLC1+cPB/1J, MTCL2019,1,2019,, '')
,952CCDB3XPvAibaEXe+g+689Av0WQxjR/4g6pBAb, KHCL2019,1,2019,, '')
,E854A3AFXPvAibaEXe+g+689Av0WQ2EGhzPU1Qh5, MTCL2019,1,2019,, '')
,1F27D1F2XPvAibaEXe+g+689Av0WQ+w7Qr9QYrfo, KTMT2019,1,2019,, '')
,35CFC31BXPvAibaEXe+iIJOpfrvDw19cYffrUhx5, MTCL2019,1,2019,, '')
,FBBA5CC9XPvAibaEXe9yRt5bXcOfsuxuuIniNi4p, KTMT2019,1,2019,, '')
,0850B0F9XPvAibaEXe/twT+sf632fdDzR/0GA7ku, CTTT2019.2,1,2019,, '')
,FFDC81D5XPvAibaEXe9/w7qCPr4fx1roEzeCxcg8, KHMT2019,1,2019,, '')
,0F04DA5EXPvAibaEXe98rLBMbW9WWe80/0gktK2q, PMCL2019,1,2019,, '')
,EB61647CXPvAibaEXe+IVHw2W4Uqat2aIsIjo8OH, ATCL2019,1,2019,, '')
,1248CA30XPvAibaEXe+Ee/bNoyDJsjrgUqpNJOQ6, PMCL2019,1,2019,, '')
,27C44449XPvAibaEXe+Ee/bNoyDJsiEhLWZq+MLD, MMCL2019,1,2019,, '')
,202D3FBDXPvAibaEXe85v8rw3dwROnf8+zXA+6Kc, PMCL2019,1,2019,, '')
,E2638968XPvAibaEXe+55g1kTuqhA+ZtZ7D+vplh, MTCL2019,1,2019,, '')
,1FCA4129XPvAibaEXe94sKKoWENjB48rF+m5+//Y, PMCL2019,1,2019,, '')
,1F5F997FXPvAibaEXe/Jc8h2JxO5QUPJMG68evM+, MTCL2019,1,2019,, '')
,E1F67574XPvAibaEXe95BgJyC1XgNbInpl98CVCv, KTMT2019,1,2019,, '')
,0EECF6C7XPvAibaEXe8IsBka/KfNv325nO+dEjhm, MTCL2019,1,2019,, '')
,38EF64D0XPvAibaEXe8IsBka/KfNv0HzQ6FJKVog, KHMT2019,1,2019,, '')
,00E6586DXPvAibaEXe+SXBrvSceI6ZBiVR5JBtyI, KTMT2019,1,2019,, '')
,CBCB062FXPvAibaEXe+aquNtcMIbv8DdlibusxRn, PMCL2019,1,2019,, '')
,18095340XPvAibaEXe8yk/xNTBUkzrAIztHB4ZIS, KHMT2019,1,2019,, '')
,0D9B1AFEXPvAibaEXe94sdmGYWWl8FiV/WYzNqOC, PMCL2019,1,2019,, '')
,55245434XPvAibaEXe8YD29zP3MXDykXhpONKEMH, MMCL2019,1,2019,, '')
,EEE5C99BXPvAibaEXe9UJtBa/m0OMudGy/PcN/XG, KHCL2019,1,2019,, '')
,3DF93337XPvAibaEXe9UJtBa/m0OMlDlnMGN8CDs, MTCL2019,1,2019,, '')
,5123356CXPvAibaEXe9UJtBa/m0OMtPKPCql2YTY, KTPM2019,1,2019,, '')
,66B669CCXPvAibaEXe/N50hRf+Du8SsrBlhwElZm, KHMT2019,1,2019,, '')
,D7BA5D0BXPvAibaEXe+QrwS/gm46TctSGa50GzxN, KHCL2019,1,2019,, '')
,1CFDE1F0XPvAibaEXe/Fi8ZYRfhF8bxmAWcQfe0s, MTCL2019,1,2019,, '')
,8A03E471XPvAibaEXe9drMWeKYE4jEX0sTSaswVe, MTCL2019,1,2019,, '')
,64D7CBA1XPvAibaEXe+pX9RZhc1jhik6b5XjQs5X, KTMT2019,1,2019,, '')
,AB2C74CEXPvAibaEXe/Yg42D1b4hlB7sthvJMAy8, MMCL2019,1,2019,, '')
,7BEAB732XPvAibaEXe8PcTqQe5AuP71Dl9jFqFw2, KHMT2019,1,2019,, '')
,3D3E151DXPvAibaEXe/J0r+JN9xEWZHa62zCptgG, MTCL2019,1,2019,, '')
,0E23E1BFXPvAibaEXe/HavVGti21aJvlK6tbGOhG, ATCL2019,1,2019,, '')
,EE924387XPvAibaEXe+e2tIVVtPhOY8c72tyD56z, KTMT2019,1,2019,, '')
,A8902BBAXPvAibaEXe8f56j3W7C5xj5EFAhStg5y, KTMT2019,1,2019,, '')
,E24D82A1XPvAibaEXe/PfwiDaLddEt2ft3CBA0Xl, MTCL2019,1,2019,, '')
,8998634BXPvAibaEXe/57ZZLpsI5pQDUxNm4CGT8, KHMT2019,1,2019,, '')
,8207B626XPvAibaEXe/57ZZLpsI5pf+0jA4NZ9Ay, KHMT2019,1,2019,, '')
,9DE71C07XPvAibaEXe9MnecufC0W/npLWrGKnnHm, MTCL2019,1,2019,, '')
,D1BD1CF3XPvAibaEXe9TvOBYlD1INpw/fOwRA5ES, KHMT2018,1,2019,, '')
,97C8C0FFXPvAibaEXe9tVd6vhP62h6ZH9lGhIrgu, KTPM2018,1,2019,, '')
,32F1D5A6XPvAibaEXe9puzAyruoCKfbLKFeVYo2s, TM?T2018,1,2019,, '')
,64E71961XPvAibaEXe9w3p4OJXtSaDM21QEwHvJa, TM?T2018,1,2019,, '')
,BBE70379XPvAibaEXe9p2uXWEeSl6vOGKHyFx/jN, CNTT2018,1,2019,, '')
,B21F4E81XPvAibaEXe/yTqQKv0UsdXhcvZW62BGQ, ATTT2018,1,2019,, '')
,0DEECEB5XPvAibaEXe/yTqQKv0Usdd89ZSgbsVM6, CNTT2018,1,2019,, '')
,20ABBDADXPvAibaEXe+bnYbevupsw/JDprUELyt7, MMTT2018,1,2019,, '')
,3CCF8ADCXPvAibaEXe/4YH02BDnyTkK23kPe0dKi, KHCL2018,1,2019,, '')
,E878F35EXPvAibaEXe/jZh6ZxmAv+rFpEPsLrUE/, TM?T2018,1,2019,, '')
,E173A150XPvAibaEXe8+xHMLxEu2J1u6EB660pNq, ATTT2018,1,2019,, '')
,EA0847F0XPvAibaEXe+wCRIlhV+1X8xOSYw7pQZ0, KTPM2018,1,2019,, '')
,92690409XPvAibaEXe9PMC4shTguo8Q3Tm9EnYm/, CNTT2018,1,2019,, '')
,BB1C864FXPvAibaEXe8JNpgMW2c4UOj/rLwk4dqI, MTCL2018,1,2019,, '')
,304FC822XPvAibaEXe9wgACCA7SCWcmN4JswhdoU, CTTT2018,1,2019,, '')
,4BA87891XPvAibaEXe+L7yr6xo33Kl5vt5FEUG6U, KHDL2018,1,2019,, '')
,7BC09E4DXPvAibaEXe8E6yzSPpyFOY5if8q8PnHf, MMCL2018,1,2019,, '')
,BB66CA0FXPvAibaEXe9CNoSsNIodZ/zB8Y6g7n1o, CTTT2018,1,2019,, '')
,321249BBXPvAibaEXe82B8VnNvUD6L8yXzQ/52Lj, MTCL2018,1,2019,, '')
,26BE58DEXPvAibaEXe+LbSgCtk53mfEZsdstPIuY, KTPM2018,1,2019,, '')
,A3235CC9XPvAibaEXe+HozZBb+7rZ9E4VkD2cGL9, MMCL2018,1,2019,, '')
,6E093084XPvAibaEXe/0WaLAM5c/YJI8e2JJmqyB, HTTT2018,1,2019,, '')
,13D3B806XPvAibaEXe/OS4eb0G5N4lBAhY+lVQgb, CNCL2018,1,2019,, '')
,D03DC7D8XPvAibaEXe/OS4eb0G5N4kUNjl/fwJ+t, CTTT2018,1,2019,, '')
,8E98DF09XPvAibaEXe+AdDQ9dDabOwH1+RgVACSr, PMCL2018,1,2019,, '')
,B6C3253FXPvAibaEXe+M/BSgLkQKV6Onf6DXwGaD, MTCL2018,1,2019,, '')
